bound_mode,mechanism,oversubscription,n_tenants,seed,valid_throughput_Bpns,admission_p99_ns,pinned_peak,reclaimable_capacity_frac,rpe_payload_frac,stale_admits,stale_admit_rate,retries,retries_per_descriptor,evict_fired,evict_blocked
token_table,2PHASE,2,16,5,2.0971153004822414,4009.0,64,0.875,0.0,0,0.0,0,0.0,0,2253
token_table,GENONLY,2,16,5,1.72802048,9.0,32,0.9375,0.176015625,0,0.0,0,0.0,2253,0
token_table,RECLAIM_DEFER,2,16,5,1.72802048,9.0,64,0.875,0.176015625,0,0.0,0,0.0,2253,0
token_table,PROSE_HOSTSEL,2,16,5,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2253
token_table,PROSE,2,16,6,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2276
token_table,REFCNT,2,16,6,2.0971493785632767,294.7142857142857,64,0.875,0.0,0,0.0,0,0.0,0,2276
token_table,REFCNT_S,2,16,6,1.738995586255517,525.6666666666667,32,0.9375,0.17078125,1093,0.17078125,1124,0.175625,0,2276
token_table,2PHASE,2,16,6,2.0971153004822414,4009.0,64,0.875,0.0,0,0.0,0,0.0,0,2276
token_table,GENONLY,2,16,6,1.72425216,9.0,32,0.9375,0.1778125,0,0.0,0,0.0,2276,0
token_table,RECLAIM_DEFER,2,16,6,1.72425216,9.0,64,0.875,0.1778125,0,0.0,0,0.0,2276,0
token_table,PROSE_HOSTSEL,2,16,6,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2276
token_table,PROSE,2,16,7,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2310
token_table,REFCNT,2,16,7,2.0971493785632767,294.7142857142857,64,0.875,0.0,0,0.0,0,0.0,0,2310
token_table,REFCNT_S,2,16,7,1.7314589556763054,525.6666666666667,32,0.9375,0.174375,1116,0.174375,1105,0.17265625,0,2310
token_table,2PHASE,2,16,7,2.0971153004822414,4009.0,64,0.875,0.0,0,0.0,0,0.0,0,2310
token_table,GENONLY,2,16,7,1.7186816,9.0,32,0.9375,0.18046875,0,0.0,0,0.0,2310,0
token_table,RECLAIM_DEFER,2,16,7,1.7186816,9.0,64,0.875,0.18046875,0,0.0,0,0.0,2310,0
token_table,PROSE_HOSTSEL,2,16,7,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2310
token_table,PROSE,2,16,8,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2212
token_table,REFCNT,2,16,8,2.0971493785632767,294.7142857142857,64,0.875,0.0,0,0.0,0,0.0,0,2212
token_table,REFCNT_S,2,16,8,1.7340803923995094,525.6666666666667,32,0.9375,0.173125,1108,0.173125,1078,0.1684375,0,2212
token_table,2PHASE,2,16,8,2.0971153004822414,4009.0,64,0.875,0.0,0,0.0,0,0.0,0,2212
token_table,GENONLY,2,16,8,1.73473792,9.0,32,0.9375,0.1728125,0,0.0,0,0.0,2212,0
token_table,RECLAIM_DEFER,2,16,8,1.73473792,9.0,64,0.875,0.1728125,0,0.0,0,0.0,2212,0
token_table,PROSE_HOSTSEL,2,16,8,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2212
token_table,PROSE,2,16,9,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2261
token_table,REFCNT,2,16,9,2.0971493785632767,294.7142857142857,64,0.875,0.0,0,0.0,0,0.0,0,2261
token_table,REFCNT_S,2,16,9,1.7258884026394967,525.6666666666667,32,0.9375,0.17703125,1133,0.17703125,1163,0.18171875,0,2261
token_table,2PHASE,2,16,9,2.0971153004822414,4009.0,64,0.875,0.0,0,0.0,0,0.0,0,2261
token_table,GENONLY,2,16,9,1.72670976,9.0,32,0.9375,0.176640625,0,0.0,0,0.0,2261,0
token_table,RECLAIM_DEFER,2,16,9,1.72670976,9.0,64,0.875,0.176640625,0,0.0,0,0.0,2261,0
token_table,PROSE_HOSTSEL,2,16,9,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2261
token_table,PROSE,4,16,0,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2243
token_table,REFCNT,4,16,0,2.0971493785632767,342.3333333333333,128,0.75,0.0,0,0.0,0,0.0,0,2243
token_table,REFCNT_S,4,16,0,1.738995586255517,525.6666666666667,32,0.9375,0.17078125,1093,0.17078125,1107,0.17296875,0,2243
token_table,2PHASE,4,16,0,2.0971153004822414,4675.666666666666,128,0.75,0.0,0,0.0,0,0.0,0,2243
token_table,GENONLY,4,16,0,1.72965888,9.0,32,0.9375,0.175234375,0,0.0,0,0.0,2243,0
token_table,RECLAIM_DEFER,4,16,0,1.72965888,9.0,128,0.75,0.175234375,0,0.0,0,0.0,2243,0
token_table,PROSE_HOSTSEL,4,16,0,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2243
token_table,PROSE,4,16,1,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2315
token_table,REFCNT,4,16,1,2.0971493785632767,342.3333333333333,128,0.75,0.0,0,0.0,0,0.0,0,2315
token_table,REFCNT_S,4,16,1,1.7170410536986829,525.6666666666667,32,0.9375,0.18125,1160,0.18125,1105,0.17265625,0,2315
token_table,2PHASE,4,16,1,2.0971153004822414,4675.666666666666,128,0.75,0.0,0,0.0,0,0.0,0,2315
token_table,GENONLY,4,16,1,1.7178624,9.0,32,0.9375,0.180859375,0,0.0,0,0.0,2315,0
token_table,RECLAIM_DEFER,4,16,1,1.7178624,9.0,128,0.75,0.180859375,0,0.0,0,0.0,2315,0
token_table,PROSE_HOSTSEL,4,16,1,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2315
token_table,PROSE,4,16,2,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2227
token_table,REFCNT,4,16,2,2.0971493785632767,342.3333333333333,128,0.75,0.0,0,0.0,0,0.0,0,2227
token_table,REFCNT_S,4,16,2,1.735063431170711,525.6666666666667,32,0.9375,0.17265625,1105,0.17265625,1111,0.17359375,0,2227
token_table,2PHASE,4,16,2,2.0971153004822414,4675.666666666666,128,0.75,0.0,0,0.0,0,0.0,0,2227
token_table,GENONLY,4,16,2,1.73228032,9.0,32,0.9375,0.173984375,0,0.0,0,0.0,2227,0
token_table,RECLAIM_DEFER,4,16,2,1.73228032,9.0,128,0.75,0.173984375,0,0.0,0,0.0,2227,0
token_table,PROSE_HOSTSEL,4,16,2,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2227
token_table,PROSE,4,16,3,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2227
token_table,REFCNT,4,16,3,2.0971493785632767,342.3333333333333,128,0.75,0.0,0,0.0,0,0.0,0,2227
token_table,REFCNT_S,4,16,3,1.7403063046171192,525.6666666666667,32,0.9375,0.17015625,1089,0.17015625,1130,0.1765625,0,2227
token_table,2PHASE,4,16,3,2.0971153004822414,4675.666666666666,128,0.75,0.0,0,0.0,0,0.0,0,2227
token_table,GENONLY,4,16,3,1.73228032,9.0,32,0.9375,0.173984375,0,0.0,0,0.0,2227,0
token_table,RECLAIM_DEFER,4,16,3,1.73228032,9.0,128,0.75,0.173984375,0,0.0,0,0.0,2227,0
token_table,PROSE_HOSTSEL,4,16,3,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2227
token_table,PROSE,4,16,4,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2194
token_table,REFCNT,4,16,4,2.0971493785632767,342.3333333333333,128,0.75,0.0,0,0.0,0,0.0,0,2194
token_table,REFCNT_S,4,16,4,1.744566139292326,525.6666666666667,32,0.9375,0.168125,1076,0.168125,1098,0.1715625,0,2194
token_table,2PHASE,4,16,4,2.0971153004822414,4675.666666666666,128,0.75,0.0,0,0.0,0,0.0,0,2194
token_table,GENONLY,4,16,4,1.73768704,9.0,32,0.9375,0.17140625,0,0.0,0,0.0,2194,0
token_table,RECLAIM_DEFER,4,16,4,1.73768704,9.0,128,0.75,0.17140625,0,0.0,0,0.0,2194,0
token_table,PROSE_HOSTSEL,4,16,4,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2194
token_table,PROSE,4,16,5,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2212
token_table,REFCNT,4,16,5,2.0971493785632767,342.3333333333333,128,0.75,0.0,0,0.0,0,0.0,0,2212
token_table,REFCNT_S,4,16,5,1.729165198543502,525.6666666666667,32,0.9375,0.17546875,1123,0.17546875,1109,0.17328125,0,2212
token_table,2PHASE,4,16,5,2.0971153004822414,4675.666666666666,128,0.75,0.0,0,0.0,0,0.0,0,2212
token_table,GENONLY,4,16,5,1.73473792,9.0,32,0.9375,0.1728125,0,0.0,0,0.0,2212,0
token_table,RECLAIM_DEFER,4,16,5,1.73473792,9.0,128,0.75,0.1728125,0,0.0,0,0.0,2212,0
token_table,PROSE_HOSTSEL,4,16,5,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2212
token_table,PROSE,4,16,6,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2246
token_table,REFCNT,4,16,6,2.0971493785632767,342.3333333333333,128,0.75,0.0,0,0.0,0,0.0,0,2246
token_table,REFCNT_S,4,16,6,1.7137642577946777,525.6666666666667,32,0.9375,0.1828125,1170,0.1828125,1126,0.1759375,0,2246
token_table,2PHASE,4,16,6,2.0971153004822414,4675.666666666666,128,0.75,0.0,0,0.0,0,0.0,0,2246
token_table,GENONLY,4,16,6,1.72916736,9.0,32,0.9375,0.17546875,0,0.0,0,0.0,2246,0
token_table,RECLAIM_DEFER,4,16,6,1.72916736,9.0,128,0.75,0.17546875,0,0.0,0,0.0,2246,0
token_table,PROSE_HOSTSEL,4,16,6,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2246
token_table,PROSE,4,16,7,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2213
token_table,REFCNT,4,16,7,2.0971493785632767,342.3333333333333,128,0.75,0.0,0,0.0,0,0.0,0,2213
token_table,REFCNT_S,4,16,7,1.7412893433883208,525.6666666666667,32,0.9375,0.1696875,1086,0.1696875,1144,0.17875,0,2213
token_table,2PHASE,4,16,7,2.0971153004822414,4675.666666666666,128,0.75,0.0,0,0.0,0,0.0,0,2213
token_table,GENONLY,4,16,7,1.73457408,9.0,32,0.9375,0.172890625,0,0.0,0,0.0,2213,0
token_table,RECLAIM_DEFER,4,16,7,1.73457408,9.0,128,0.75,0.172890625,0,0.0,0,0.0,2213,0
token_table,PROSE_HOSTSEL,4,16,7,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2213
token_table,PROSE,4,16,8,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2285
token_table,REFCNT,4,16,8,2.0971493785632767,342.3333333333333,128,0.75,0.0,0,0.0,0,0.0,0,2285
token_table,REFCNT_S,4,16,8,1.7278544801818998,525.6666666666667,32,0.9375,0.17609375,1127,0.17609375,1149,0.17953125,0,2285
token_table,2PHASE,4,16,8,2.0971153004822414,4675.666666666666,128,0.75,0.0,0,0.0,0,0.0,0,2285
token_table,GENONLY,4,16,8,1.7227776,9.0,32,0.9375,0.178515625,0,0.0,0,0.0,2285,0
token_table,RECLAIM_DEFER,4,16,8,1.7227776,9.0,128,0.75,0.178515625,0,0.0,0,0.0,2285,0
token_table,PROSE_HOSTSEL,4,16,8,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2285
token_table,PROSE,4,16,9,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2251
token_table,REFCNT,4,16,9,2.0971493785632767,342.3333333333333,128,0.75,0.0,0,0.0,0,0.0,0,2251
token_table,REFCNT_S,4,16,9,1.737029508713114,525.6666666666667,32,0.9375,0.17171875,1099,0.17171875,1153,0.18015625,0,2251
token_table,2PHASE,4,16,9,2.0971153004822414,4675.666666666666,128,0.75,0.0,0,0.0,0,0.0,0,2251
token_table,GENONLY,4,16,9,1.72834816,9.0,32,0.9375,0.175859375,0,0.0,0,0.0,2251,0
token_table,RECLAIM_DEFER,4,16,9,1.72834816,9.0,128,0.75,0.175859375,0,0.0,0,0.0,2251,0
token_table,PROSE_HOSTSEL,4,16,9,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2251
token_table,PROSE,8,16,0,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2302
token_table,REFCNT,8,16,0,2.0971493785632767,509.0,256,0.5,0.0,0,0.0,0,0.0,0,2302
token_table,REFCNT_S,8,16,0,1.7278544801818998,525.6666666666667,32,0.9375,0.17609375,1127,0.17609375,1111,0.17359375,0,2302
token_table,2PHASE,8,16,0,2.0971153004822414,7009.0,256,0.5,0.0,0,0.0,0,0.0,0,2302
token_table,GENONLY,8,16,0,1.71999232,9.0,32,0.9375,0.17984375,0,0.0,0,0.0,2302,0
token_table,RECLAIM_DEFER,8,16,0,1.71999232,9.0,256,0.5,0.17984375,0,0.0,0,0.0,2302,0
token_table,PROSE_HOSTSEL,8,16,0,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2302
token_table,PROSE,8,16,1,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2250
token_table,REFCNT,8,16,1,2.0971493785632767,509.0,256,0.5,0.0,0,0.0,0,0.0,0,2250
token_table,REFCNT_S,8,16,1,1.7193348108314865,525.6666666666667,32,0.9375,0.18015625,1153,0.18015625,1106,0.1728125,0,2250
token_table,2PHASE,8,16,1,2.0971153004822414,7009.0,256,0.5,0.0,0,0.0,0,0.0,0,2250
token_table,GENONLY,8,16,1,1.728512,9.0,32,0.9375,0.17578125,0,0.0,0,0.0,2250,0
token_table,RECLAIM_DEFER,8,16,1,1.728512,9.0,256,0.5,0.17578125,0,0.0,0,0.0,2250,0
token_table,PROSE_HOSTSEL,8,16,1,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2250
token_table,PROSE,8,16,2,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2269
token_table,REFCNT,8,16,2,2.0971493785632767,509.0,256,0.5,0.0,0,0.0,0,0.0,0,2269
token_table,REFCNT_S,8,16,2,1.7281821597723004,525.6666666666667,32,0.9375,0.1759375,1126,0.1759375,1155,0.18046875,0,2269
token_table,2PHASE,8,16,2,2.0971153004822414,7009.0,256,0.5,0.0,0,0.0,0,0.0,0,2269
token_table,GENONLY,8,16,2,1.72539904,9.0,32,0.9375,0.177265625,0,0.0,0,0.0,2269,0
token_table,RECLAIM_DEFER,8,16,2,1.72539904,9.0,256,0.5,0.177265625,0,0.0,0,0.0,2269,0
token_table,PROSE_HOSTSEL,8,16,2,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2269
token_table,PROSE,8,16,3,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2163
token_table,REFCNT,8,16,3,2.0971493785632767,509.0,256,0.5,0.0,0,0.0,0,0.0,0,2163
token_table,REFCNT_S,8,16,3,1.716385694517882,525.6666666666667,32,0.9375,0.1815625,1162,0.1815625,1052,0.164375,0,2163
token_table,2PHASE,8,16,3,2.0971153004822414,7009.0,256,0.5,0.0,0,0.0,0,0.0,0,2163
token_table,GENONLY,8,16,3,1.74276608,9.0,32,0.9375,0.168984375,0,0.0,0,0.0,2163,0
token_table,RECLAIM_DEFER,8,16,3,1.74276608,9.0,256,0.5,0.168984375,0,0.0,0,0.0,2163,0
token_table,PROSE_HOSTSEL,8,16,3,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2163
token_table,PROSE,8,16,4,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2184
token_table,REFCNT,8,16,4,2.0971493785632767,509.0,256,0.5,0.0,0,0.0,0,0.0,0,2184
token_table,REFCNT_S,8,16,4,1.7232669659162927,525.6666666666667,32,0.9375,0.17828125,1141,0.17828125,1133,0.17703125,0,2184
token_table,2PHASE,8,16,4,2.0971153004822414,7009.0,256,0.5,0.0,0,0.0,0,0.0,0,2184
token_table,GENONLY,8,16,4,1.73932544,9.0,32,0.9375,0.170625,0,0.0,0,0.0,2184,0
token_table,RECLAIM_DEFER,8,16,4,1.73932544,9.0,256,0.5,0.170625,0,0.0,0,0.0,2184,0
token_table,PROSE_HOSTSEL,8,16,4,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2184
token_table,PROSE,8,16,5,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2214
token_table,REFCNT,8,16,5,2.0971493785632767,509.0,256,0.5,0.0,0,0.0,0,0.0,0,2214
token_table,REFCNT_S,8,16,5,1.7340803923995094,525.6666666666667,32,0.9375,0.173125,1108,0.173125,1127,0.17609375,0,2214
token_table,2PHASE,8,16,5,2.0971153004822414,7009.0,256,0.5,0.0,0,0.0,0,0.0,0,2214
token_table,GENONLY,8,16,5,1.73441024,9.0,32,0.9375,0.17296875,0,0.0,0,0.0,2214,0
token_table,RECLAIM_DEFER,8,16,5,1.73441024,9.0,256,0.5,0.17296875,0,0.0,0,0.0,2214,0
token_table,PROSE_HOSTSEL,8,16,5,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2214
token_table,PROSE,8,16,6,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2197
token_table,REFCNT,8,16,6,2.0971493785632767,509.0,256,0.5,0.0,0,0.0,0,0.0,0,2197
token_table,REFCNT_S,8,16,6,1.7383402270747161,525.6666666666667,32,0.9375,0.17109375,1095,0.17109375,1161,0.18140625,0,2197
token_table,2PHASE,8,16,6,2.0971153004822414,7009.0,256,0.5,0.0,0,0.0,0,0.0,0,2197
token_table,GENONLY,8,16,6,1.73719552,9.0,32,0.9375,0.171640625,0,0.0,0,0.0,2197,0
token_table,RECLAIM_DEFER,8,16,6,1.73719552,9.0,256,0.5,0.171640625,0,0.0,0,0.0,2197,0
token_table,PROSE_HOSTSEL,8,16,6,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2197
token_table,PROSE,8,16,7,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2249
token_table,REFCNT,8,16,7,2.0971493785632767,509.0,256,0.5,0.0,0,0.0,0,0.0,0,2249
token_table,REFCNT_S,8,16,7,1.7360464699419125,525.6666666666667,32,0.9375,0.1721875,1102,0.1721875,1084,0.169375,0,2249
token_table,2PHASE,8,16,7,2.0971153004822414,7009.0,256,0.5,0.0,0,0.0,0,0.0,0,2249
token_table,GENONLY,8,16,7,1.72867584,9.0,32,0.9375,0.175703125,0,0.0,0,0.0,2249,0
token_table,RECLAIM_DEFER,8,16,7,1.72867584,9.0,256,0.5,0.175703125,0,0.0,0,0.0,2249,0
token_table,PROSE_HOSTSEL,8,16,7,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2249
token_table,PROSE,8,16,8,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2252
token_table,REFCNT,8,16,8,2.0971493785632767,509.0,256,0.5,0.0,0,0.0,0,0.0,0,2252
token_table,REFCNT_S,8,16,8,1.7432554209307238,525.6666666666667,32,0.9375,0.16875,1080,0.16875,1145,0.17890625,0,2252
token_table,2PHASE,8,16,8,2.0971153004822414,7009.0,256,0.5,0.0,0,0.0,0,0.0,0,2252
token_table,GENONLY,8,16,8,1.72818432,9.0,32,0.9375,0.1759375,0,0.0,0,0.0,2252,0
token_table,RECLAIM_DEFER,8,16,8,1.72818432,9.0,256,0.5,0.1759375,0,0.0,0,0.0,2252,0
token_table,PROSE_HOSTSEL,8,16,8,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2252
token_table,PROSE,8,16,9,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2250
token_table,REFCNT,8,16,9,2.0971493785632767,509.0,256,0.5,0.0,0,0.0,0,0.0,0,2250
token_table,REFCNT_S,8,16,9,1.74718757601553,525.6666666666667,32,0.9375,0.166875,1068,0.166875,1143,0.17859375,0,2250
token_table,2PHASE,8,16,9,2.0971153004822414,7009.0,256,0.5,0.0,0,0.0,0,0.0,0,2250
token_table,GENONLY,8,16,9,1.728512,9.0,32,0.9375,0.17578125,0,0.0,0,0.0,2250,0
token_table,RECLAIM_DEFER,8,16,9,1.728512,9.0,256,0.5,0.17578125,0,0.0,0,0.0,2250,0
token_table,PROSE_HOSTSEL,8,16,9,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2250
token_table,PROSE,16,16,0,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2244
token_table,REFCNT,16,16,0,1.0485746892816383,12509.0,512,0.0,0.0,0,0.0,0,0.0,0,1127
token_table,REFCNT_S,16,16,0,1.7409616637979202,525.6666666666667,32,0.9375,0.16984375,1087,0.16984375,1105,0.17265625,0,2244
token_table,2PHASE,16,16,0,1.0485576502411207,175009.0,512,0.0,0.0,0,0.0,0,0.0,0,1127
token_table,GENONLY,16,16,0,1.72949504,9.0,32,0.9375,0.1753125,0,0.0,0,0.0,2244,0
token_table,RECLAIM_DEFER,16,16,0,0.86392832,9.0,512,0.0,0.17609375,0,0.0,0,0.0,1127,0
token_table,PROSE_HOSTSEL,16,16,0,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2244
token_table,PROSE,16,16,1,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2258
token_table,REFCNT,16,16,1,1.0485746892816383,12509.0,512,0.0,0.0,0,0.0,0,0.0,0,1107
token_table,REFCNT_S,16,16,1,1.7353911107611115,525.6666666666667,32,0.9375,0.1725,1104,0.1725,1091,0.17046875,0,2258
token_table,2PHASE,16,16,1,1.0485576502411207,175009.0,512,0.0,0.0,0,0.0,0,0.0,0,1107
token_table,GENONLY,16,16,1,1.72720128,9.0,32,0.9375,0.17640625,0,0.0,0,0.0,2258,0
token_table,RECLAIM_DEFER,16,16,1,0.86720512,9.0,512,0.0,0.17296875,0,0.0,0,0.0,1107,0
token_table,PROSE_HOSTSEL,16,16,1,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2258
token_table,PROSE,16,16,2,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2198
token_table,REFCNT,16,16,2,1.0485746892816383,12509.0,512,0.0,0.0,0,0.0,0,0.0,0,1101
token_table,REFCNT_S,16,16,2,1.745221498473127,525.6666666666667,32,0.9375,0.1678125,1074,0.1678125,1182,0.1846875,0,2198
token_table,2PHASE,16,16,2,1.0485576502411207,175009.0,512,0.0,0.0,0,0.0,0,0.0,0,1101
token_table,GENONLY,16,16,2,1.73703168,9.0,32,0.9375,0.17171875,0,0.0,0,0.0,2198,0
token_table,RECLAIM_DEFER,16,16,2,0.86818816,9.0,512,0.0,0.17203125,0,0.0,0,0.0,1101,0
token_table,PROSE_HOSTSEL,16,16,2,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2198
token_table,PROSE,16,16,3,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2155
token_table,REFCNT,16,16,3,1.0485746892816383,12509.0,512,0.0,0.0,0,0.0,0,0.0,0,1064
token_table,REFCNT_S,16,16,3,1.722939286325892,525.6666666666667,32,0.9375,0.1784375,1142,0.1784375,1086,0.1696875,0,2155
token_table,2PHASE,16,16,3,1.0485576502411207,175009.0,512,0.0,0.0,0,0.0,0,0.0,0,1064
token_table,GENONLY,16,16,3,1.7440768,9.0,32,0.9375,0.168359375,0,0.0,0,0.0,2155,0
token_table,RECLAIM_DEFER,16,16,3,0.87425024,9.0,512,0.0,0.16625,0,0.0,0,0.0,1064,0
token_table,PROSE_HOSTSEL,16,16,3,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2155
token_table,PROSE,16,16,4,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2266
token_table,REFCNT,16,16,4,1.0485746892816383,12509.0,512,0.0,0.0,0,0.0,0,0.0,0,1125
token_table,REFCNT_S,16,16,4,1.7308035964955044,525.6666666666667,32,0.9375,0.1746875,1118,0.1746875,1155,0.18046875,0,2266
token_table,2PHASE,16,16,4,1.0485576502411207,175009.0,512,0.0,0.0,0,0.0,0,0.0,0,1125
token_table,GENONLY,16,16,4,1.72589056,9.0,32,0.9375,0.17703125,0,0.0,0,0.0,2266,0
token_table,RECLAIM_DEFER,16,16,4,0.864256,9.0,512,0.0,0.17578125,0,0.0,0,0.0,1125,0
token_table,PROSE_HOSTSEL,16,16,4,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2266
token_table,PROSE,16,16,5,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2234
token_table,REFCNT,16,16,5,1.0485746892816383,12509.0,512,0.0,0.0,0,0.0,0,0.0,0,1109
token_table,REFCNT_S,16,16,5,1.732441994447507,525.6666666666667,32,0.9375,0.17390625,1113,0.17390625,1081,0.16890625,0,2234
token_table,2PHASE,16,16,5,1.0485576502411207,175009.0,512,0.0,0.0,0,0.0,0,0.0,0,1109
token_table,GENONLY,16,16,5,1.73113344,9.0,32,0.9375,0.17453125,0,0.0,0,0.0,2234,0
token_table,RECLAIM_DEFER,16,16,5,0.86687744,9.0,512,0.0,0.17328125,0,0.0,0,0.0,1109,0
token_table,PROSE_HOSTSEL,16,16,5,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2234
token_table,PROSE,16,16,6,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2255
token_table,REFCNT,16,16,6,1.0485746892816383,12509.0,512,0.0,0.0,0,0.0,0,0.0,0,1092
token_table,REFCNT_S,16,16,6,1.7298205577243029,525.6666666666667,32,0.9375,0.17515625,1121,0.17515625,1133,0.17703125,0,2255
token_table,2PHASE,16,16,6,1.0485576502411207,175009.0,512,0.0,0.0,0,0.0,0,0.0,0,1092
token_table,GENONLY,16,16,6,1.7276928,9.0,32,0.9375,0.176171875,0,0.0,0,0.0,2255,0
token_table,RECLAIM_DEFER,16,16,6,0.86966272,9.0,512,0.0,0.170625,0,0.0,0,0.0,1092,0
token_table,PROSE_HOSTSEL,16,16,6,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2255
token_table,PROSE,16,16,7,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2286
token_table,REFCNT,16,16,7,1.0485746892816383,12509.0,512,0.0,0.0,0,0.0,0,0.0,0,1141
token_table,REFCNT_S,16,16,7,1.7117981802522746,525.6666666666667,32,0.9375,0.18375,1176,0.18375,1059,0.16546875,0,2286
token_table,2PHASE,16,16,7,1.0485576502411207,175009.0,512,0.0,0.0,0,0.0,0,0.0,0,1141
token_table,GENONLY,16,16,7,1.72261376,9.0,32,0.9375,0.17859375,0,0.0,0,0.0,2286,0
token_table,RECLAIM_DEFER,16,16,7,0.86163456,9.0,512,0.0,0.17828125,0,0.0,0,0.0,1141,0
token_table,PROSE_HOSTSEL,16,16,7,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2286
token_table,PROSE,16,16,8,2.097152,9.0,32,0.9375,0.0,0,0.0,0,0.0,0,2267
token_table,REFCNT,16,16,8,1.0485746892816383,12509.0,512,0.0,0.0,0,0.0,0,0.0,0,1126
token_table,REFCNT_S,16,16,8,1.7353911107611115,525.6666666666667,32,0.9375,0.1725,1104,0.1725,1149,0.17953125,0,2267
token_table,2PHASE,16,16,8,1.0485576502411207,175009.0,512,0.0,0.0,0,0.0,0,0.0,0,1126
token_table,GENONLY,16,16,8,1.72572672,9.0,32,0.9375,0.177109375,0,0.0,0,0.0,2267,0
token_table,RECLAIM_DEFER,16,16,8,0.86409216,9.0,512,0.0,0.1759375,0,0.0,0,0.0,1126,0
