bound_mode,mechanism,oversubscription,n_tenants,seed,valid_throughput_Bpns,admission_p99_ns,backlog_wait_p99_ns,pinned_peak,pinned_byte_time_Bns,reclaimable_capacity_frac,nonreclaimable_frac,rpe_payload_frac,blocked_reclaim_ratio
token_table,REFCNT,64,16,2,1.0485746892816383,12509.0,198000000.0,512,6710886400000000.0,0.0,1.0,0.0,1.0
token_table,2PHASE,64,16,2,1.0485576502411207,175009.0,198000000.0,512,6710886400000000.0,0.0,1.0,0.0,1.0
token_table,GENONLY,64,16,2,1.72474368,9.0,198000000.0,32,419430400000000.0,0.9375,0.0625,0.177578125,0.0
token_table,PROSE,64,16,3,2.097152,9.0,198000000.0,32,419430400000000.0,0.9375,0.0625,0.0,1.0
token_table,REFCNT,64,16,3,1.0485746892816383,12509.0,198000000.0,512,6710886400000000.0,0.0,1.0,0.0,1.0
token_table,2PHASE,64,16,3,1.0485576502411207,175009.0,198000000.0,512,6710886400000000.0,0.0,1.0,0.0,1.0
token_table,GENONLY,64,16,3,1.73473792,9.0,198000000.0,32,419430400000000.0,0.9375,0.0625,0.1728125,0.0
token_table,PROSE,64,16,4,2.097152,9.0,198000000.0,32,419430400000000.0,0.9375,0.0625,0.0,1.0
token_table,REFCNT,64,16,4,1.0485746892816383,12509.0,198000000.0,512,6710886400000000.0,0.0,1.0,0.0,1.0
token_table,2PHASE,64,16,4,1.0485576502411207,175009.0,198000000.0,512,6710886400000000.0,0.0,1.0,0.0,1.0
token_table,GENONLY,64,16,4,1.7260544,9.0,198000000.0,32,419430400000000.0,0.9375,0.0625,0.176953125,0.0
token_table,PROSE,64,16,5,2.097152,9.0,198000000.0,32,419430400000000.0,0.9375,0.0625,0.0,1.0
token_table,REFCNT,64,16,5,1.0485746892816383,12509.0,198000000.0,512,6710886400000000.0,0.0,1.0,0.0,1.0
token_table,2PHASE,64,16,5,1.0485576502411207,175009.0,198000000.0,512,6710886400000000.0,0.0,1.0,0.0,1.0
token_table,GENONLY,64,16,5,1.72326912,9.0,198000000.0,32,419430400000000.0,0.9375,0.0625,0.17828125,0.0
token_table,PROSE,64,16,6,2.097152,9.0,198000000.0,32,419430400000000.0,0.9375,0.0625,0.0,1.0
token_table,REFCNT,64,16,6,1.0485746892816383,12509.0,198000000.0,512,6710886400000000.0,0.0,1.0,0.0,1.0
token_table,2PHASE,64,16,6,1.0485576502411207,175009.0,198000000.0,512,6710886400000000.0,0.0,1.0,0.0,1.0
token_table,GENONLY,64,16,6,1.72294144,9.0,198000000.0,32,419430400000000.0,0.9375,0.0625,0.1784375,0.0
token_table,PROSE,64,16,7,2.097152,9.0,198000000.0,32,419430400000000.0,0.9375,0.0625,0.0,1.0
token_table,REFCNT,64,16,7,1.0485746892816383,12509.0,198000000.0,512,6710886400000000.0,0.0,1.0,0.0,1.0
token_table,2PHASE,64,16,7,1.0485576502411207,175009.0,198000000.0,512,6710886400000000.0,0.0,1.0,0.0,1.0
token_table,GENONLY,64,16,7,1.72244992,9.0,198000000.0,32,419430400000000.0,0.9375,0.0625,0.178671875,0.0
token_table,PROSE,64,16,8,2.097152,9.0,198000000.0,32,419430400000000.0,0.9375,0.0625,0.0,1.0
token_table,REFCNT,64,16,8,1.0485746892816383,12509.0,198000000.0,512,6710886400000000.0,0.0,1.0,0.0,1.0
token_table,2PHASE,64,16,8,1.0485576502411207,175009.0,198000000.0,512,6710886400000000.0,0.0,1.0,0.0,1.0
token_table,GENONLY,64,16,8,1.7334272,9.0,198000000.0,32,419430400000000.0,0.9375,0.0625,0.1734375,0.0
token_table,PROSE,64,16,9,2.097152,9.0,198000000.0,32,419430400000000.0,0.9375,0.0625,0.0,1.0
token_table,REFCNT,64,16,9,1.0485746892816383,12509.0,198000000.0,512,6710886400000000.0,0.0,1.0,0.0,1.0
token_table,2PHASE,64,16,9,1.0485576502411207,175009.0,198000000.0,512,6710886400000000.0,0.0,1.0,0.0,1.0
token_table,GENONLY,64,16,9,1.7342464,9.0,198000000.0,32,419430400000000.0,0.9375,0.0625,0.173046875,0.0
token_table,PROSE,64,32,0,2.097152,9.0,198000000.0,32,419430400000000.0,0.9375,0.0625,0.0,1.0
token_table,REFCNT,64,32,0,1.0485746892816383,12509.0,198000000.0,512,6710886400000000.0,0.0,1.0,0.0,1.0
token_table,2PHASE,64,32,0,1.0485576502411207,175009.0,198000000.0,512,6710886400000000.0,0.0,1.0,0.0,1.0
token_table,GENONLY,64,32,0,1.72900352,9.0,198000000.0,32,419430400000000.0,0.9375,0.0625,0.175546875,0.0
token_table,PROSE,64,32,1,2.097152,9.0,198000000.0,32,419430400000000.0,0.9375,0.0625,0.0,1.0
token_table,REFCNT,64,32,1,1.0485746892816383,12509.0,198000000.0,512,6710886400000000.0,0.0,1.0,0.0,1.0
token_table,2PHASE,64,32,1,1.0485576502411207,175009.0,198000000.0,512,6710886400000000.0,0.0,1.0,0.0,1.0
token_table,GENONLY,64,32,1,1.71835392,9.0,198000000.0,32,419430400000000.0,0.9375,0.0625,0.180625,0.0
token_table,PROSE,64,32,2,2.097152,9.0,198000000.0,32,419430400000000.0,0.9375,0.0625,0.0,1.0
token_table,REFCNT,64,32,2,1.0485746892816383,12509.0,198000000.0,512,6710886400000000.0,0.0,1.0,0.0,1.0
token_table,2PHASE,64,32,2,1.0485576502411207,175009.0,198000000.0,512,6710886400000000.0,0.0,1.0,0.0,1.0
token_table,GENONLY,64,32,2,1.72474368,9.0,198000000.0,32,419430400000000.0,0.9375,0.0625,0.177578125,0.0
token_table,PROSE,64,32,3,2.097152,9.0,198000000.0,32,419430400000000.0,0.9375,0.0625,0.0,1.0
token_table,REFCNT,64,32,3,1.0485746892816383,12509.0,198000000.0,512,6710886400000000.0,0.0,1.0,0.0,1.0
token_table,2PHASE,64,32,3,1.0485576502411207,175009.0,198000000.0,512,6710886400000000.0,0.0,1.0,0.0,1.0
token_table,GENONLY,64,32,3,1.73473792,9.0,198000000.0,32,419430400000000.0,0.9375,0.0625,0.1728125,0.0
token_table,PROSE,64,32,4,2.097152,9.0,198000000.0,32,419430400000000.0,0.9375,0.0625,0.0,1.0
token_table,REFCNT,64,32,4,1.0485746892816383,12509.0,198000000.0,512,6710886400000000.0,0.0,1.0,0.0,1.0
token_table,2PHASE,64,32,4,1.0485576502411207,175009.0,198000000.0,512,6710886400000000.0,0.0,1.0,0.0,1.0
token_table,GENONLY,64,32,4,1.7260544,9.0,198000000.0,32,419430400000000.0,0.9375,0.0625,0.176953125,0.0
token_table,PROSE,64,32,5,2.097152,9.0,198000000.0,32,419430400000000.0,0.9375,0.0625,0.0,1.0
token_table,REFCNT,64,32,5,1.0485746892816383,12509.0,198000000.0,512,6710886400000000.0,0.0,1.0,0.0,1.0
token_table,2PHASE,64,32,5,1.0485576502411207,175009.0,198000000.0,512,6710886400000000.0,0.0,1.0,0.0,1.0
token_table,GENONLY,64,32,5,1.72326912,9.0,198000000.0,32,419430400000000.0,0.9375,0.0625,0.17828125,0.0
token_table,PROSE,64,32,6,2.097152,9.0,198000000.0,32,419430400000000.0,0.9375,0.0625,0.0,1.0
token_table,REFCNT,64,32,6,1.0485746892816383,12509.0,198000000.0,512,6710886400000000.0,0.0,1.0,0.0,1.0
token_table,2PHASE,64,32,6,1.0485576502411207,175009.0,198000000.0,512,6710886400000000.0,0.0,1.0,0.0,1.0
token_table,GENONLY,64,32,6,1.72294144,9.0,198000000.0,32,419430400000000.0,0.9375,0.0625,0.1784375,0.0
token_table,PROSE,64,32,7,2.097152,9.0,198000000.0,32,419430400000000.0,0.9375,0.0625,0.0,1.0
token_table,REFCNT,64,32,7,1.0485746892816383,12509.0,198000000.0,512,6710886400000000.0,0.0,1.0,0.0,1.0
token_table,2PHASE,64,32,7,1.0485576502411207,175009.0,198000000.0,512,6710886400000000.0,0.0,1.0,0.0,1.0
token_table,GENONLY,64,32,7,1.72244992,9.0,198000000.0,32,419430400000000.0,0.9375,0.0625,0.178671875,0.0
token_table,PROSE,64,32,8,2.097152,9.0,198000000.0,32,419430400000000.0,0.9375,0.0625,0.0,1.0
token_table,REFCNT,64,32,8,1.0485746892816383,12509.0,198000000.0,512,6710886400000000.0,0.0,1.0,0.0,1.0
token_table,2PHASE,64,32,8,1.0485576502411207,175009.0,198000000.0,512,6710886400000000.0,0.0,1.0,0.0,1.0
token_table,GENONLY,64,32,8,1.7334272,9.0,198000000.0,32,419430400000000.0,0.9375,0.0625,0.1734375,0.0
token_table,PROSE,64,32,9,2.097152,9.0,198000000.0,32,419430400000000.0,0.9375,0.0625,0.0,1.0
token_table,REFCNT,64,32,9,1.0485746892816383,12509.0,198000000.0,512,6710886400000000.0,0.0,1.0,0.0,1.0
token_table,2PHASE,64,32,9,1.0485576502411207,175009.0,198000000.0,512,6710886400000000.0,0.0,1.0,0.0,1.0
token_table,GENONLY,64,32,9,1.7342464,9.0,198000000.0,32,419430400000000.0,0.9375,0.0625,0.173046875,0.0
