timestamp_ms,tenant_id,prompt_tokens,generation_tokens,kv_chunks,session_id,source
64095.402099609375,7,209,162,4,azure_214_7,AzureLLM
64186.733154296875,0,1099,455,18,azure_215_0,AzureLLM
64888.310302734375,1,120,12,2,azure_216_1,AzureLLM
64910.998291015625,2,126,173,2,azure_217_2,AzureLLM
64935.860107421875,3,416,140,7,azure_218_3,AzureLLM
64940.790283203125,4,4074,40,64,azure_219_4,AzureLLM
64990.26806640625,4,394,83,7,azure_220_4,AzureLLM
65064.0849609375,5,1043,399,17,azure_221_5,AzureLLM
65064.156005859375,7,1099,396,18,azure_222_7,AzureLLM
65066.01123046875,7,857,91,14,azure_223_7,AzureLLM
65348.30712890625,0,209,217,4,azure_224_0,AzureLLM
65531.59619140625,1,1109,365,18,azure_225_1,AzureLLM
65715.09594726562,3,993,441,16,azure_226_3,AzureLLM
65786.25122070312,3,888,418,14,azure_227_3,AzureLLM
66310.17114257812,4,2294,72,36,azure_228_4,AzureLLM
66403.490234375,6,1141,388,18,azure_229_6,AzureLLM
66511.61328125,6,1067,394,17,azure_230_6,AzureLLM
66624.22924804688,7,1116,423,18,azure_231_7,AzureLLM
66655.68408203125,0,416,79,7,azure_232_0,AzureLLM
66693.46826171875,1,1126,520,18,azure_233_1,AzureLLM
66711.63525390625,2,203,179,4,azure_234_2,AzureLLM
67245.92822265625,3,379,144,6,azure_235_3,AzureLLM
67439.93310546875,4,56,164,1,azure_236_4,AzureLLM
67930.4091796875,6,1232,410,20,azure_237_6,AzureLLM
67933.05224609375,6,209,162,4,azure_238_6,AzureLLM
67966.09033203125,7,206,162,4,azure_239_7,AzureLLM
68682.208984375,0,1083,378,17,azure_240_0,AzureLLM
69017.7431640625,1,171,183,3,azure_241_1,AzureLLM
70095.86499023438,3,982,429,16,azure_242_3,AzureLLM
70287.47119140625,4,2208,87,35,azure_243_4,AzureLLM
70457.9501953125,5,374,54,6,azure_244_5,AzureLLM
70913.52124023438,5,1019,413,16,azure_245_5,AzureLLM
70977.71728515625,7,126,205,2,azure_246_7,AzureLLM
71553.21508789062,7,1147,396,18,azure_247_7,AzureLLM
71926.62231445312,1,1078,428,17,azure_248_1,AzureLLM
72258.98608398438,2,883,413,14,azure_249_2,AzureLLM
72463.2060546875,2,169,217,3,azure_250_2,AzureLLM
72686.33911132812,4,1094,429,18,azure_251_4,AzureLLM
72772.330078125,5,1001,427,16,azure_252_5,AzureLLM
73069.10717773438,6,391,93,7,azure_253_6,AzureLLM
73139.43725585938,6,4081,38,64,azure_254_6,AzureLLM
73188.9912109375,7,1085,388,17,azure_255_7,AzureLLM
73284.65112304688,1,1064,395,17,azure_256_1,AzureLLM
73501.68432617188,1,1070,411,17,azure_257_1,AzureLLM
73841.56298828125,2,972,575,16,azure_258_2,AzureLLM
74006.953125,3,1099,394,18,azure_259_3,AzureLLM
