trace,policy,buffer_pct,buffer_capacity,num_tenants,epoch_interval,total_descriptors,stale_admits,rpe_rate,eviction_race_pct,epoch_race_pct,buffer_evictions,trace_name
trie_agentic_8t.csv,LIRS,200,1024,16,500,160000,3092,0.019325,0.01918125,0.00014375,0,trie-Agentic
trie_agentic_8t.csv,LIRS,400,2048,2,500,160000,199,0.00124375,0.001125,0.00011875,0,trie-Agentic
trie_agentic_8t.csv,LIRS,400,2048,4,500,160000,573,0.00358125,0.0034375,0.00014375,0,trie-Agentic
trie_agentic_8t.csv,LIRS,400,2048,8,500,160000,1424,0.0089,0.00879375,0.00010625,0,trie-Agentic
trie_agentic_8t.csv,LIRS,400,2048,16,500,160000,2946,0.0184125,0.0183125,0.0001,0,trie-Agentic
trie_agentic_8t.csv,SIEVE,50,256,2,500,160000,3184,0.0199,0.01945625,0.00044375,0,trie-Agentic
trie_agentic_8t.csv,SIEVE,50,256,4,500,160000,9458,0.0591125,0.0587625,0.00035,0,trie-Agentic
trie_agentic_8t.csv,SIEVE,50,256,8,500,160000,22355,0.13971875,0.13938125,0.0003375,0,trie-Agentic
trie_agentic_8t.csv,SIEVE,50,256,16,500,160000,47476,0.296725,0.29640625,0.00031875,0,trie-Agentic
trie_agentic_8t.csv,SIEVE,100,512,2,500,160000,3039,0.01899375,0.01845625,0.0005375,0,trie-Agentic
trie_agentic_8t.csv,SIEVE,100,512,4,500,160000,9031,0.05644375,0.0559,0.00054375,0,trie-Agentic
trie_agentic_8t.csv,SIEVE,100,512,8,500,160000,21324,0.133275,0.13293125,0.00034375,0,trie-Agentic
trie_agentic_8t.csv,SIEVE,100,512,16,500,160000,45283,0.28301875,0.2827375,0.00028125,0,trie-Agentic
trie_agentic_8t.csv,SIEVE,200,1024,2,500,160000,2904,0.01815,0.0177,0.00045,0,trie-Agentic
trie_agentic_8t.csv,SIEVE,200,1024,4,500,160000,8625,0.05390625,0.05353125,0.000375,0,trie-Agentic
trie_agentic_8t.csv,SIEVE,200,1024,8,500,160000,20362,0.1272625,0.12690625,0.00035625,0,trie-Agentic
trie_agentic_8t.csv,SIEVE,200,1024,16,500,160000,43223,0.27014375,0.26985625,0.0002875,0,trie-Agentic
trie_agentic_8t.csv,SIEVE,400,2048,2,500,160000,2676,0.016725,0.016275,0.00045,0,trie-Agentic
trie_agentic_8t.csv,SIEVE,400,2048,4,500,160000,7964,0.049775,0.04935,0.000425,0,trie-Agentic
trie_agentic_8t.csv,SIEVE,400,2048,8,500,160000,18863,0.11789375,0.11754375,0.00035,0,trie-Agentic
trie_agentic_8t.csv,SIEVE,400,2048,16,500,160000,40000,0.25,0.24973125,0.00026875,0,trie-Agentic
trie_office_8t.csv,LRU,50,256,2,500,160000,74,0.0004625,0.0004375,2.5e-05,3852,trie-Office
trie_office_8t.csv,LRU,50,256,4,500,160000,220,0.001375,0.00135,2.5e-05,3852,trie-Office
trie_office_8t.csv,LRU,50,256,8,500,160000,572,0.003575,0.00355,2.5e-05,3852,trie-Office
trie_office_8t.csv,LRU,50,256,16,500,160000,1229,0.00768125,0.00765625,2.5e-05,3852,trie-Office
trie_office_8t.csv,LRU,100,512,2,500,160000,74,0.0004625,0.0004375,2.5e-05,3418,trie-Office
trie_office_8t.csv,LRU,100,512,4,500,160000,217,0.00135625,0.00133125,2.5e-05,3418,trie-Office
trie_office_8t.csv,LRU,100,512,8,500,160000,549,0.00343125,0.00340625,2.5e-05,3418,trie-Office
trie_office_8t.csv,LRU,100,512,16,500,160000,1184,0.0074,0.007375,2.5e-05,3418,trie-Office
trie_office_8t.csv,LRU,200,1024,2,500,160000,71,0.00044375,0.00041875,2.5e-05,2588,trie-Office
trie_office_8t.csv,LRU,200,1024,4,500,160000,206,0.0012875,0.0012625,2.5e-05,2588,trie-Office
trie_office_8t.csv,LRU,200,1024,8,500,160000,515,0.00321875,0.00319375,2.5e-05,2588,trie-Office
trie_office_8t.csv,LRU,200,1024,16,500,160000,1096,0.00685,0.006825,2.5e-05,2588,trie-Office
trie_office_8t.csv,LRU,400,2048,2,500,160000,58,0.0003625,0.0003375,2.5e-05,1096,trie-Office
